agent_a_id,agent_b_id,agent_a_class,agent_b_class,pair_type,outcome,NM,SDD,PEB_final,PET,TTC_min,TTC_poly_min,Max_CCI,Max_density_raw,ped_id,veh_id,veh_class
1335,1337,cyclist,cyclist,cyc_veh,agent_a_first,1.8828,1.7009,2.8749,0.0,1.8037,,0.0,0.0,1335,1337,cyclist
1337,1338,cyclist,pedestrian,ped_veh,agent_b_first,-2.3242,3.1017,5.8722,0.0,1.3044,,0.0,0.0,1337,1338,pedestrian
1337,1339,cyclist,pedestrian,ped_veh,agent_b_first,-7.5337,0.7504,6.2144,0.0,5.4206,,0.0,0.0,1337,1339,pedestrian
1337,2937,cyclist,pedestrian,ped_veh,agent_a_first,0.0274,2.2512,1.8988,0.0,2.0654,2.9,0.00087,0.00019,1337,2937,pedestrian
1337,2942,cyclist,pedestrian,ped_veh,agent_a_first,-0.1306,3.4519,1.1743,0.05,1.5486,2.35,0.0116,0.002536,1337,2942,pedestrian
1338,1341,pedestrian,lcv,ped_veh,agent_b_first,-0.2482,0.4502,0.4274,0.0,0.0849,,0.10429,0.006994,1338,1341,lcv
1338,1345,pedestrian,cyclist,ped_veh,agent_a_first,0.3048,1.7009,5.559,0.0,2.3171,,0.0,0.0,1338,1345,cyclist
1342,1348,pedestrian,car,ped_veh,agent_a_first,16.4011,0.5503,40.2195,0.0,7.6907,1.65,0.0,0.0,1342,1348,car
1345,1348,cyclist,car,cyc_veh,agent_a_first,-0.3122,0.8004,0.9515,0.0,2.6249,,0.0,0.0,1345,1348,car
1345,2937,cyclist,pedestrian,ped_veh,agent_a_first,-0.1464,1.851,0.571,0.0,1.0119,1.7,0.08604,0.01881,1345,2937,pedestrian
1345,2942,cyclist,pedestrian,ped_veh,agent_a_first,-0.1149,1.851,0.2594,0.0,0.3519,1.25,0.66169,0.144657,1345,2942,pedestrian
1348,1349,car,pedestrian,ped_veh,agent_a_first,0.2681,1.2507,1.4862,0.0,2.4259,,0.0,0.0,1348,1349,pedestrian
1348,1352,car,pedestrian,ped_veh,agent_b_first,0.0256,1.3507,13.8159,0.1001,0.7031,,0.0,0.0,1348,1352,pedestrian
1348,1354,car,pedestrian,ped_veh,agent_a_first,-64.4071,0.9505,0.7936,0.0,3.3924,,0.0,0.0,1348,1354,pedestrian
1348,1360,car,lcv,veh_veh,unresolved_conflict_zone,-1.197,1.5509,1.1567,0.0,1.3799,7.75,0.0,0.0,1348,1360,lcv
1348,1363,car,pedestrian,ped_veh,agent_b_first,0.8047,0.3002,0.8,0.0,0.336,0.05,0.47301,0.045888,1348,1363,pedestrian
1348,1370,car,pedestrian,ped_veh,agent_b_first,-2.8345,0.0,0.8437,0.0,1.9353,,0.0,0.0,1348,1370,pedestrian
1348,1371,car,pedestrian,ped_veh,agent_a_first,2.5436,2.3013,0.2606,0.0,0.8203,,0.0,0.0,1348,1371,pedestrian
1348,2937,car,pedestrian,ped_veh,agent_a_first,1.6928,1.3007,2.2482,0.0,1.1182,2.1,0.00392,0.00038,1348,2937,pedestrian
1348,2938,car,pedestrian,ped_veh,unresolved_conflict_zone,0.1555,0.3002,0.1589,0.0,0.0275,0.05,0.99757,0.096777,1348,2938,pedestrian
1348,2942,car,pedestrian,ped_veh,agent_a_first,3.2804,1.1006,6.6243,0.0,1.8803,1.9,0.00013,1.2e-05,1348,2942,pedestrian
1360,1362,lcv,car,veh_veh,agent_a_first,0.7653,0.1001,0.9516,0.0,0.2572,0.05,0.0144,0.000686,1360,1362,car
1360,1363,lcv,pedestrian,ped_veh,unresolved_conflict_zone,4.5771,0.0,0.4987,0.0,1.1421,0.9,0.0,0.0,1360,1363,pedestrian
1360,1366,lcv,pedestrian,ped_veh,agent_b_first,-1.0375,0.1501,0.3115,0.0,0.3319,0.05,0.55224,0.037038,1360,1366,pedestrian
1360,1370,lcv,pedestrian,ped_veh,agent_b_first,-1.0091,0.5003,0.0649,0.0,0.9983,0.7,4e-05,3e-06,1360,1370,pedestrian
1360,1371,lcv,pedestrian,ped_veh,agent_a_first,1.4165,0.0,0.0335,0.0,0.6687,0.4,0.00023,1.6e-05,1360,1371,pedestrian
1361,1362,pedestrian,car,ped_veh,agent_a_first,-0.4331,1.0506,0.3851,0.5503,0.7882,1.3,0.01637,0.001588,1361,1362,car
1362,1363,car,pedestrian,ped_veh,agent_b_first,0.927,1.801,0.1012,0.0,0.6099,0.2,0.877,0.08508,1362,1363,pedestrian
1362,1366,car,pedestrian,ped_veh,agent_b_first,2.6552,0.6504,15.3453,0.4002,0.2525,0.05,0.163,0.015814,1362,1366,pedestrian
1362,1370,car,pedestrian,ped_veh,agent_b_first,-0.0529,0.3502,0.2323,0.0,0.2441,0.05,0.83743,0.081242,1362,1370,pedestrian
1362,1371,car,pedestrian,ped_veh,agent_a_first,-0.3617,0.1501,0.9744,0.0,0.3081,0.05,0.67313,0.065302,1362,1371,pedestrian
1366,1375,pedestrian,truck,ped_veh,unresolved_conflict_zone,0.2304,0.7504,0.1312,0.3502,0.3577,2.2,0.0001,6e-06,1366,1375,truck
1375,1384,truck,pedestrian,ped_veh,agent_a_first,-8.1107,0.2001,0.8344,0.1001,1.8448,,0.32157,0.017955,1375,1384,pedestrian
1395,1398,pedestrian,car,ped_veh,agent_a_first,0.1786,4.8527,0.5392,0.0,2.355,0.05,0.70966,0.068846,1395,1398,car
1412,1420,pedestrian,motorcycle,ped_veh,agent_b_first,-2.0601,1.4508,0.9888,0.0,0.9804,,0.01641,0.003304,1412,1420,motorcycle
1414,1420,pedestrian,motorcycle,ped_veh,agent_b_first,-3.1563,1.4508,0.9106,0.0,1.1069,,0.00475,0.000955,1414,1420,motorcycle
1428,1454,pedestrian,bus,ped_veh,unresolved_conflict_zone,1.019,1.4508,0.3781,0.0,0.9463,2.05,0.06232,0.00348,1428,1454,bus
1437,1475,pedestrian,car,ped_veh,agent_b_first,4.2445,0.0,0.7401,0.2501,0.7628,,0.0,0.0,1437,1475,car
1515,1560,truck,pedestrian,ped_veh,agent_a_first,-4.979,0.9005,0.2471,0.05,2.4185,,0.55543,0.031013,1515,1560,pedestrian
1537,1555,pedestrian,cyclist,ped_veh,agent_a_first,3.5363,0.2001,2.6654,0.0,2.3767,,0.0,0.0,1537,1555,cyclist
1542,1555,motorcycle,cyclist,cyc_veh,unresolved_conflict_zone,-1.981,0.05,0.153,0.2501,0.2983,0.3,0.03875,0.006482,1542,1555,cyclist
1542,1557,motorcycle,pedestrian,ped_veh,agent_a_first,-3.0256,1.1006,0.2002,0.0,0.2913,0.3,0.337,0.067844,1542,1557,pedestrian
1542,1565,motorcycle,cyclist,cyc_veh,agent_a_first,-1.1469,1.1006,2.114,0.0,2.2996,,0.0,0.0,1542,1565,cyclist
1545,1555,pedestrian,cyclist,ped_veh,agent_b_first,-0.2405,0.5503,1.5365,0.0,0.8753,,0.0,0.0,1545,1555,cyclist
1545,1565,pedestrian,cyclist,ped_veh,agent_b_first,-1.2933,0.4502,0.8511,0.0,1.4887,,0.0,0.0,1545,1565,cyclist
1557,1565,pedestrian,cyclist,ped_veh,agent_a_first,-0.7131,2.5014,1.0329,0.0,1.0869,2.15,0.0,0.0,1557,1565,cyclist
1612,1714,pedestrian,motorcycle,ped_veh,agent_b_first,-9.5384,0.3502,7.5964,0.0,2.0739,1.05,0.0,0.0,1612,1714,motorcycle
1669,1818,lcv,pedestrian,ped_veh,agent_a_first,0.0901,0.0,1.2727,0.0,0.3536,0.45,0.04764,0.003195,1669,1818,pedestrian
1842,1859,pedestrian,car,ped_veh,agent_b_first,0.3283,0.05,2.1059,0.0,1.7312,1.0,0.00126,0.000123,1842,1859,car
1911,1951,pedestrian,cyclist,ped_veh,agent_b_first,-5.4851,0.1501,12.1478,0.0,1.7396,1.45,0.00362,0.000791,1911,1951,cyclist
1911,1976,pedestrian,cyclist,ped_veh,agent_b_first,0.2297,1.0506,3.1437,0.1001,0.9207,0.6,0.18196,0.039779,1911,1976,cyclist
1911,1978,pedestrian,lcv,ped_veh,agent_b_first,-0.584,1.3007,0.1463,0.0,0.159,0.05,0.76606,0.051378,1911,1978,lcv
1930,1951,pedestrian,cyclist,ped_veh,agent_b_first,-7.4745,0.1501,7.2389,0.0,0.7726,,0.0079,0.001726,1930,1951,cyclist
1932,1976,pedestrian,cyclist,ped_veh,agent_b_first,-3.5217,0.9505,3.5286,0.0,0.9537,,0.12092,0.026435,1932,1976,cyclist
1942,1976,pedestrian,cyclist,ped_veh,agent_a_first,6.3595,0.0,0.1307,0.0,0.6793,0.65,5e-05,1.1e-05,1942,1976,cyclist
1942,2016,pedestrian,lcv,ped_veh,unresolved_conflict_zone,-2.4691,0.0,0.3254,0.0,0.7243,0.2,0.06654,0.004463,1942,2016,lcv
1942,2020,pedestrian,lcv,ped_veh,unresolved_conflict_zone,43.3986,0.0,1.9053,0.0,4.2373,,0.00516,0.000346,1942,2020,lcv
1949,1951,pedestrian,cyclist,ped_veh,agent_b_first,-48.2273,0.05,4.3399,0.0,0.7613,,0.0,0.0,1949,1951,cyclist
1963,2049,pedestrian,cyclist,ped_veh,agent_b_first,0.6819,0.3502,0.4857,0.0,0.7514,,0.0,0.0,1963,2049,cyclist
1976,1979,cyclist,motorcycle,cyc_veh,agent_b_first,-1.7058,0.0,15.8389,0.1501,0.4222,0.3,0.06649,0.011123,1976,1979,motorcycle
1979,2013,motorcycle,pedestrian,ped_veh,agent_a_first,-5.0626,0.05,0.2969,0.0,1.4254,1.65,0.0,0.0,1979,2013,pedestrian
1979,2016,motorcycle,lcv,veh_veh,agent_a_first,-5.4335,0.3002,1.441,0.0,2.1133,,0.0,0.0,1979,2016,lcv
1979,2049,motorcycle,cyclist,cyc_veh,agent_b_first,-1.4098,0.2001,0.7056,0.0,0.2044,0.35,0.00228,0.000381,1979,2049,cyclist
2022,2053,lcv,lcv,veh_veh,agent_b_first,-2.5608,0.5503,9.9729,0.0,8.4517,2.1,3e-05,1e-06,2022,2053,lcv
2022,2146,lcv,cyclist,cyc_veh,unresolved_conflict_zone,-1.6648,1.0006,0.12,0.0,0.4566,0.05,0.47272,0.030155,2022,2146,cyclist
2027,2207,lcv,pedestrian,ped_veh,agent_a_first,-5.5775,0.5003,0.1497,0.0,0.6817,,0.0,0.0,2027,2207,pedestrian
2027,2233,lcv,pedestrian,ped_veh,agent_a_first,-0.7196,0.7004,4.8114,0.0,0.8172,0.95,0.0,0.0,2027,2233,pedestrian
2040,2049,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,14.4817,0.0,0.0319,0.0,0.8266,,0.0,0.0,2040,2049,cyclist
2053,2100,lcv,car,veh_veh,agent_b_first,2.6695,1.0006,1.5032,0.05,2.1255,0.65,0.25733,0.012264,2053,2100,car
2071,2100,pedestrian,car,ped_veh,agent_b_first,4.8398,0.2501,0.839,0.0,1.2597,,0.00284,0.000275,2071,2100,car
2075,2146,motorcycle,cyclist,cyc_veh,agent_a_first,2.6834,0.7004,3.2608,0.3002,2.1034,,0.0,0.0,2075,2146,cyclist
2075,2158,motorcycle,pedestrian,ped_veh,agent_a_first,-6.1772,1.3507,1.5646,0.2501,1.5906,0.35,2e-05,4e-06,2075,2158,pedestrian
2075,2186,motorcycle,pedestrian,ped_veh,agent_a_first,-9.1131,0.9505,7.8989,0.2501,2.2674,0.3,0.00021,4.3e-05,2075,2186,pedestrian
2126,2146,pedestrian,cyclist,ped_veh,agent_b_first,-1.047,0.1001,1.6891,0.05,0.2062,2.65,0.0,0.0,2126,2146,cyclist
2142,2146,pedestrian,cyclist,ped_veh,agent_a_first,4.1361,0.7004,4.8117,0.3002,1.6293,2.5,0.00053,0.000116,2142,2146,cyclist
2142,2160,pedestrian,motorcycle,ped_veh,agent_a_first,-1.822,0.0,2.0611,0.05,0.9088,4.4,0.0,0.0,2142,2160,motorcycle
2146,2158,cyclist,pedestrian,ped_veh,agent_b_first,-2.6441,0.0,1.3392,0.05,1.6488,,0.0,0.0,2146,2158,pedestrian
2146,2160,cyclist,motorcycle,cyc_veh,agent_b_first,-3.5556,0.05,1.5992,0.05,1.6424,,0.00051,8.5e-05,2146,2160,motorcycle
2146,2186,cyclist,pedestrian,ped_veh,agent_a_first,2.7274,0.3002,3.7666,0.0,1.9571,,0.0,0.0,2146,2186,pedestrian
2146,2206,cyclist,pedestrian,ped_veh,agent_b_first,-0.5574,0.0,0.5338,0.0,0.8584,0.7,0.0,0.0,2146,2206,pedestrian
2146,2233,cyclist,pedestrian,ped_veh,agent_b_first,-3.4425,0.4002,1.039,0.0,0.5162,,1e-05,2e-06,2146,2233,pedestrian
2160,2233,motorcycle,pedestrian,ped_veh,agent_b_first,-1.6843,1.1006,2.2691,0.0,1.2167,1.05,0.0,0.0,2160,2233,pedestrian
2240,2295,pedestrian,lcv,ped_veh,agent_b_first,6.5329,0.7004,3.2697,0.0,1.2684,,0.0,0.0,2240,2295,lcv
2263,2336,pedestrian,truck,ped_veh,agent_b_first,-12.5798,0.3002,3.0283,0.0,2.1319,1.4,0.00027,1.5e-05,2263,2336,truck
2263,2338,pedestrian,truck,ped_veh,agent_b_first,-2.3649,1.4008,4.113,0.1501,2.2149,0.55,0.00062,3.5e-05,2263,2338,truck
2263,2352,pedestrian,lcv,ped_veh,agent_b_first,2.6614,2.9016,1.5871,1.4008,0.8291,,0.07524,0.005046,2263,2352,lcv
2265,2418,pedestrian,car,ped_veh,agent_b_first,1.4302,0.8004,2.882,0.0,0.6827,,0.0,0.0,2265,2418,car
2287,2352,pedestrian,lcv,ped_veh,agent_b_first,-9.4341,1.4008,16.6643,0.0,9.5295,,0.0427,0.002864,2287,2352,lcv
2331,2352,pedestrian,lcv,ped_veh,agent_b_first,-15.4926,1.2507,22.7124,0.3002,2.5148,,0.00382,0.000256,2331,2352,lcv
2336,2351,truck,pedestrian,ped_veh,agent_a_first,-0.0346,0.8004,2.0604,0.0,2.2964,1.25,0.0,0.0,2336,2351,pedestrian
2336,2352,truck,lcv,veh_veh,agent_a_first,-1.7783,0.8004,0.595,0.0,1.2295,,0.0,0.0,2336,2352,lcv
2338,2351,truck,pedestrian,ped_veh,agent_b_first,-1.0352,0.0,0.2176,0.1501,0.3275,0.4,0.4228,0.023607,2338,2351,pedestrian
2351,2352,pedestrian,lcv,ped_veh,unresolved_conflict_zone,-1.9888,0.1501,0.2259,0.4002,0.2763,3.5,0.43228,0.028992,2351,2352,lcv
2404,2418,pedestrian,car,ped_veh,agent_a_first,4.7015,0.05,0.8173,0.0,0.6057,1.35,0.0,0.0,2404,2418,car
2404,2422,pedestrian,cyclist,ped_veh,agent_b_first,9.2375,0.4502,4.2887,0.0,5.411,,0.0,0.0,2404,2422,cyclist
2407,2444,pedestrian,truck,ped_veh,agent_a_first,0.5374,3.1017,0.0027,0.0,1.3452,0.05,0.99968,0.055817,2407,2444,truck
2407,2456,pedestrian,car,ped_veh,unresolved_conflict_zone,-0.3684,0.0,0.9677,0.0,1.1358,0.05,0.95274,0.092429,2407,2456,car
2436,2444,pedestrian,truck,ped_veh,agent_a_first,-3.9926,0.8004,1.5672,0.0,2.0443,1.1,0.00267,0.000149,2436,2444,truck
2444,2459,truck,pedestrian,ped_veh,agent_b_first,-1.1009,2.1012,4.8292,0.0,1.4109,,0.0,0.0,2444,2459,pedestrian
2456,2459,car,pedestrian,ped_veh,agent_a_first,4.4468,0.0,0.1922,0.05,1.8851,,0.0,0.0,2456,2459,pedestrian
2484,2510,pedestrian,car,ped_veh,agent_a_first,8.0924,0.9505,2.9906,0.0,0.9187,,0.0,0.0,2484,2510,car
2507,2521,car,pedestrian,ped_veh,agent_b_first,-1.9237,0.5503,0.0759,0.1501,0.3333,0.2,0.04164,0.00404,2507,2521,pedestrian
2507,2568,car,pedestrian,ped_veh,agent_a_first,-1.4242,0.7504,1.2605,0.0,1.264,,0.00309,0.0003,2507,2568,pedestrian
2510,2526,car,pedestrian,ped_veh,agent_b_first,-1.1557,0.6504,4.3051,0.8505,2.7226,,2e-05,2e-06,2510,2526,pedestrian
2510,2539,car,lcv,veh_veh,agent_a_first,-8.9679,0.0,0.551,0.0,3.0755,,0.02696,0.001285,2510,2539,lcv
2510,2551,car,pedestrian,ped_veh,agent_b_first,0.4795,1.0506,0.9761,0.0,1.3074,,0.0,0.0,2510,2551,pedestrian
2510,2557,car,pedestrian,ped_veh,agent_b_first,1.283,0.1501,7.5324,0.1001,3.4324,,0.00251,0.000244,2510,2557,pedestrian
2510,2588,car,pedestrian,ped_veh,agent_b_first,-0.8746,0.9005,1.3129,0.0,1.4705,,0.0,0.0,2510,2588,pedestrian
2510,2596,car,pedestrian,ped_veh,agent_b_first,-0.6168,0.4502,4.9266,0.0,2.4681,4.25,0.00013,1.2e-05,2510,2596,pedestrian
2510,2607,car,pedestrian,ped_veh,agent_b_first,17.5969,0.05,9.8799,0.0,12.9195,0.75,0.09304,0.009026,2510,2607,pedestrian
2510,2610,car,pedestrian,ped_veh,agent_b_first,-0.5412,1.3007,5.1645,0.0,0.5604,0.8,0.05826,0.005652,2510,2610,pedestrian
2510,2616,car,pedestrian,ped_veh,agent_b_first,-8.4955,0.4502,1.084,0.1001,4.6977,,0.0,0.0,2510,2616,pedestrian
2510,2620,car,pedestrian,ped_veh,agent_a_first,8.0116,0.0,2.1811,0.7004,0.8566,1.15,1e-05,1e-06,2510,2620,pedestrian
2510,2622,car,pedestrian,ped_veh,unresolved_conflict_zone,-0.9678,0.2001,0.0287,0.0,3.1208,0.55,0.00029,2.8e-05,2510,2622,pedestrian
2512,2564,pedestrian,truck,ped_veh,unresolved_conflict_zone,-9.7556,0.0,1.0374,0.0,2.4338,0.05,0.31983,0.017858,2512,2564,truck
2526,2539,pedestrian,lcv,ped_veh,agent_a_first,-18.4608,0.1501,7.2909,0.2001,8.242,0.75,0.0,0.0,2526,2539,lcv
2526,2611,pedestrian,lcv,ped_veh,unresolved_conflict_zone,-0.0623,0.0,0.0008,0.8004,0.316,0.25,0.08413,0.005643,2526,2611,lcv
2527,2539,pedestrian,lcv,ped_veh,unresolved_conflict_zone,4.1287,0.0,0.1806,0.0,1.0771,,0.02259,0.001515,2527,2539,lcv
2527,2611,pedestrian,lcv,ped_veh,agent_b_first,31.2496,0.2001,3.2667,0.0,5.131,,0.11645,0.00781,2527,2611,lcv
2539,2557,lcv,pedestrian,ped_veh,agent_a_first,0.1807,0.05,1.1349,0.0,0.1899,0.05,0.98381,0.065982,2539,2557,pedestrian
2539,2596,lcv,pedestrian,ped_veh,agent_a_first,2.5406,0.5003,3.6483,1.5509,1.6802,,1e-05,0.0,2539,2596,pedestrian
2539,2611,lcv,lcv,veh_veh,agent_a_first,3.0494,0.1001,2.033,1.4508,0.7275,0.8,0.04037,0.001587,2539,2611,lcv
2539,2616,lcv,pedestrian,ped_veh,agent_b_first,-0.9868,1.0506,2.931,1.0506,1.5975,0.9,0.00031,2.1e-05,2539,2616,pedestrian
2557,2611,pedestrian,lcv,ped_veh,agent_a_first,2.1678,0.4002,1.5842,1.3507,0.5279,1.25,0.00233,0.000156,2557,2611,lcv
2588,2611,pedestrian,lcv,ped_veh,agent_a_first,1.2322,0.0,8.0364,0.4002,1.0434,2.55,0.03233,0.002168,2588,2611,lcv
2588,2619,pedestrian,lcv,ped_veh,agent_b_first,0.034,1.2007,0.3763,0.0,0.7192,,0.10197,0.006839,2588,2619,lcv
2596,2611,pedestrian,lcv,ped_veh,agent_a_first,0.3275,0.3002,0.5064,0.0,0.6901,3.85,0.07707,0.005169,2596,2611,lcv
2596,2619,pedestrian,lcv,ped_veh,agent_b_first,-1.6988,1.2007,1.3984,0.0,0.9466,,0.13251,0.008887,2596,2619,lcv
2610,2611,pedestrian,lcv,ped_veh,unresolved_conflict_zone,0.22,0.0,1.123,0.3502,0.8308,,0.00095,6.3e-05,2610,2611,lcv
2610,2619,pedestrian,lcv,ped_veh,agent_b_first,-2.4348,0.6504,1.7095,0.1001,0.4937,,6e-05,4e-06,2610,2619,lcv
2611,2616,lcv,pedestrian,ped_veh,agent_b_first,-7.1864,0.2501,1.0931,1.9511,2.564,1.4,0.0,0.0,2611,2616,pedestrian
2611,2619,lcv,lcv,veh_veh,agent_b_first,-1.383,0.6003,0.5081,0.0,0.0908,0.05,0.61031,0.023984,2611,2619,lcv
2635,2714,car,truck,veh_veh,agent_b_first,-2.5746,4.6025,11.9469,1.0506,2.9629,1.0,0.12219,0.005098,2635,2714,truck
2670,2706,lcv,pedestrian,ped_veh,agent_b_first,-76.4951,0.05,11.7328,0.0,10.4323,,0.09039,0.006062,2670,2706,pedestrian
2670,2714,lcv,truck,veh_veh,unresolved_conflict_zone,1.0295,0.3502,0.2248,0.0,1.5627,,0.14178,0.004987,2670,2714,truck
2677,2706,lcv,pedestrian,ped_veh,agent_b_first,2.2052,0.5003,0.8274,0.0,1.1569,,0.03288,0.002205,2677,2706,pedestrian
2725,2780,pedestrian,lcv,ped_veh,agent_a_first,4.5835,0.0,2.0031,0.0,1.245,,0.00361,0.000242,2725,2780,lcv
2736,2780,pedestrian,lcv,ped_veh,agent_b_first,3.8979,1.0006,2.6112,0.0,2.708,0.9,0.01447,0.000971,2736,2780,lcv
2790,2803,pedestrian,car,ped_veh,agent_b_first,-1.2274,0.7504,7.8266,0.0,2.2643,,0.0,0.0,2790,2803,car
2828,2835,lcv,pedestrian,ped_veh,agent_b_first,-0.8576,0.5503,1.6824,0.0,1.4288,,0.00016,1e-05,2828,2835,pedestrian
2838,2873,pedestrian,car,ped_veh,agent_b_first,-2.1122,0.0,0.0528,0.0,0.3577,0.4,0.00637,0.000618,2838,2873,car
2839,2896,pedestrian,cyclist,ped_veh,agent_b_first,-3.5211,2.5014,13.2394,0.6504,3.648,,0.0,0.0,2839,2896,cyclist
2858,2896,pedestrian,cyclist,ped_veh,agent_b_first,-3.9222,0.05,13.9354,1.0006,4.4212,2.45,0.0,0.0,2858,2896,cyclist
2869,2877,pedestrian,motorcycle,ped_veh,unresolved_conflict_zone,0.181,0.0,0.0195,0.0,0.1194,0.05,0.84863,0.170844,2869,2877,motorcycle
2873,2893,car,pedestrian,ped_veh,agent_a_first,12.049,0.2001,3.0928,0.0,0.5563,0.15,0.0,0.0,2873,2893,pedestrian
2874,2925,car,pedestrian,ped_veh,agent_b_first,2.5561,2.8015,0.0969,0.0,2.7386,0.65,7e-05,7e-06,2874,2925,pedestrian
2874,2927,car,pedestrian,ped_veh,agent_b_first,-1.8944,1.6009,3.4202,0.0,2.0414,0.3,0.00408,0.000396,2874,2927,pedestrian
2877,2903,motorcycle,pedestrian,ped_veh,agent_a_first,-7.7506,0.1501,3.1609,0.1501,2.6903,,0.00034,6.8e-05,2877,2903,pedestrian
2877,2909,motorcycle,pedestrian,ped_veh,agent_a_first,-5.5138,1.4008,5.9157,0.0,6.7398,,0.0,0.0,2877,2909,pedestrian
2882,2896,pedestrian,cyclist,ped_veh,agent_a_first,-0.9895,1.4008,1.5109,0.0,2.1164,,0.0,0.0,2882,2896,cyclist
2896,2900,cyclist,car,cyc_veh,agent_a_first,1.4514,2.3013,1.1345,0.0,1.0359,,0.00399,0.000358,2896,2900,car
2896,2909,cyclist,pedestrian,ped_veh,agent_a_first,1.8638,1.0506,11.993,0.8505,2.7139,3.9,0.0,0.0,2896,2909,pedestrian
