agent_a_id,agent_b_id,agent_a_class,agent_b_class,pair_type,outcome,NM,SDD,PEB_final,PET,TTC_min,TTC_poly_min,Max_CCI,Max_density_raw,ped_id,veh_id,veh_class,pattern
2027,2233,lcv,pedestrian,ped_veh,agent_a_first,2.331,0.4502,12.3814,0.0,1.3248,1.65,0.0,0.0,2027,2233,pedestrian,Unclear Advantage
2027,3097,lcv,car,veh_veh,agent_a_first,0.1325,1.2507,0.9062,1.3507,1.1702,,0.0,0.0,2027,3097,car,Unclear Advantage
2027,3103,lcv,pedestrian,ped_veh,agent_b_first,-4.0573,0.05,0.3943,0.1001,1.2786,,1e-05,1e-06,2027,3103,pedestrian,Chaotic Negotiation
2040,2049,pedestrian,cyclist,ped_veh,agent_a_first,8.5744,0.05,0.0081,0.1501,0.7801,,0.0,0.0,2040,2049,cyclist,Marginal Yield
2075,2146,motorcycle,cyclist,cyc_veh,agent_b_first,-0.2776,0.0,12.1933,0.5003,1.067,,0.0,0.0,2075,2146,cyclist,Chaotic Negotiation
2075,3403,motorcycle,pedestrian,ped_veh,agent_a_first,-18.4093,0.05,1.2391,0.2501,1.5835,1.05,1e-05,2e-06,2075,3403,pedestrian,Late Pedestrian Surge
2146,2186,cyclist,pedestrian,ped_veh,agent_a_first,11.1749,0.05,0.7761,0.0,1.3638,2.0,0.0,0.0,2146,2186,pedestrian,Marginal Yield
2146,3095,cyclist,pedestrian,ped_veh,agent_a_first,1.4873,1.4508,0.504,0.0,1.0801,1.1,0.7981,0.174478,2146,3095,pedestrian,Unclear Advantage
2146,3097,cyclist,car,cyc_veh,unresolved_conflict_zone,0.791,0.0,0.0173,0.0,0.032,0.05,0.20554,0.018442,2146,3097,car,Chaotic Negotiation
2146,3389,cyclist,pedestrian,ped_veh,agent_a_first,-6.9022,0.0,0.03,0.0,0.8362,2.6,0.0,0.0,2146,3389,pedestrian,Chaotic Negotiation
2146,3403,cyclist,pedestrian,ped_veh,agent_a_first,4.4816,0.6504,1.2736,0.0,1.3608,2.05,0.0,0.0,2146,3403,pedestrian,Unclear Advantage
2207,3097,pedestrian,car,ped_veh,agent_a_first,2.126,0.5503,1.7686,0.1001,1.0917,,0.01215,0.001179,2207,3097,car,Unclear Advantage
2233,3097,pedestrian,car,ped_veh,agent_a_first,-0.8463,0.7004,0.6258,0.8505,0.8649,0.45,0.04107,0.003984,2233,3097,car,Unclear Advantage
2240,2295,pedestrian,lcv,ped_veh,agent_b_first,9.5874,0.5503,1.2558,0.0,1.2718,1.75,0.0,0.0,2240,2295,lcv,Insufficient Yield
2261,3441,pedestrian,car,ped_veh,agent_b_first,5.0786,0.4002,6.4737,0.0,2.6912,,4e-05,4e-06,2261,3441,car,Unclear Advantage
2263,2336,pedestrian,truck,ped_veh,agent_b_first,-2.0794,0.0,1.6687,0.0,1.6838,0.75,0.0004,2.2e-05,2263,2336,truck,Chaotic Negotiation
2263,2338,pedestrian,truck,ped_veh,agent_b_first,-14.1495,0.0,1.1731,0.1001,1.2436,,0.00054,3e-05,2263,2338,truck,Contested Non-Yielding
2263,2351,pedestrian,cyclist,ped_veh,agent_b_first,0.0435,0.1501,3.4671,0.8505,0.1023,0.5,0.12128,0.026514,2263,2351,cyclist,Chaotic Negotiation
2263,2352,pedestrian,lcv,ped_veh,agent_b_first,0.368,0.0,1.4465,0.4002,0.7232,,0.07779,0.005217,2263,2352,lcv,Chaotic Negotiation
2265,2399,pedestrian,truck,ped_veh,agent_a_first,2.3621,0.7004,12.123,0.0,4.4853,5.3,0.0,0.0,2265,2399,truck,Unclear Advantage
2287,2351,pedestrian,cyclist,ped_veh,agent_b_first,6.1987,0.0,7.3944,0.05,0.5793,5.3,0.02833,0.006194,2287,2351,cyclist,Chaotic Negotiation
2287,2352,pedestrian,lcv,ped_veh,agent_b_first,3.4458,0.0,0.5298,0.1501,0.3128,,0.03748,0.002514,2287,2352,lcv,Chaotic Negotiation
2336,2351,truck,cyclist,cyc_veh,agent_a_first,-0.809,0.8004,0.5167,0.0,0.7018,0.8,0.0,0.0,2336,2351,cyclist,Unclear Advantage
2336,2352,truck,lcv,veh_veh,agent_a_first,0.4249,0.8004,0.8937,0.0,0.8295,0.65,0.0,0.0,2336,2352,lcv,Unclear Advantage
2338,2351,truck,cyclist,cyc_veh,unresolved_conflict_zone,-1.3629,0.0,0.2404,0.0,0.4795,0.45,0.08451,0.004527,2338,2351,cyclist,Chaotic Negotiation
2351,2352,cyclist,lcv,cyc_veh,unresolved_conflict_zone,-0.9853,0.2501,0.1253,0.3502,0.2203,0.5,0.47147,0.030075,2351,2352,lcv,Unclear Advantage
2351,3116,cyclist,pedestrian,ped_veh,agent_a_first,-5.3947,0.2001,5.0091,0.2001,1.077,3.45,0.0,0.0,2351,3116,pedestrian,Unclear Advantage
2351,3443,cyclist,pedestrian,ped_veh,agent_a_first,1.6451,0.1501,5.4863,0.2001,0.5549,5.4,1e-05,2e-06,2351,3443,pedestrian,Chaotic Negotiation
2352,3116,lcv,pedestrian,ped_veh,agent_a_first,-2.9859,0.9505,4.8354,0.4002,1.3713,4.7,6e-05,4e-06,2352,3116,pedestrian,Unclear Advantage
2352,3443,lcv,pedestrian,ped_veh,agent_b_first,-5.8108,0.1001,1.8339,0.3002,0.8939,,0.00251,0.000168,2352,3443,pedestrian,Chaotic Negotiation
2404,2418,pedestrian,car,ped_veh,agent_a_first,6.232,0.4502,0.5013,0.0,0.8829,4.8,0.0,0.0,2404,2418,car,Unclear Advantage
2405,3126,cyclist,pedestrian,ped_veh,agent_a_first,18.3957,0.1001,1.7925,0.3502,1.3102,1.05,0.0,0.0,2405,3126,pedestrian,Marginal Yield
2407,3475,pedestrian,cyclist,ped_veh,agent_a_first,-1.9578,0.2001,0.0181,0.0,0.2592,1.2,0.0,0.0,2407,3475,cyclist,Unclear Advantage
2415,3478,pedestrian,cyclist,ped_veh,agent_b_first,-0.3954,0.1501,0.5303,0.0,0.3412,0.05,0.52423,0.114605,2415,3478,cyclist,Chaotic Negotiation
2418,3126,car,pedestrian,ped_veh,agent_a_first,-1.2967,0.05,0.3368,0.0,1.0571,5.1,0.0,0.0,2418,3126,pedestrian,Chaotic Negotiation
2418,3430,car,pedestrian,ped_veh,agent_b_first,-2.7031,0.7504,1.2135,0.0,0.967,,0.0,0.0,2418,3430,pedestrian,Unclear Advantage
2436,3475,pedestrian,cyclist,ped_veh,agent_a_first,-24.3163,0.05,0.954,0.0,1.5044,0.9,7e-05,1.6e-05,2436,3475,cyclist,Late Pedestrian Surge
2478,3478,pedestrian,cyclist,ped_veh,agent_b_first,1.3257,1.1506,12.6762,0.3002,2.0258,1.05,0.0,0.0,2478,3478,cyclist,Unclear Advantage
2507,2521,car,pedestrian,ped_veh,agent_b_first,-0.0282,0.1001,0.0132,0.2001,0.4185,0.5,0.01561,0.001514,2507,2521,pedestrian,Chaotic Negotiation
2507,3142,car,pedestrian,ped_veh,agent_a_first,-2.53,0.6504,0.31,0.2001,0.8018,1.0,1e-05,1e-06,2507,3142,pedestrian,Unclear Advantage
2510,2526,car,pedestrian,ped_veh,agent_b_first,-1.7878,0.5003,6.3232,0.7504,2.5447,0.75,2e-05,2e-06,2510,2526,pedestrian,Unclear Advantage
2510,2539,car,lcv,veh_veh,unresolved_conflict_zone,-6.4481,0.0,0.5517,0.0,1.3601,,0.02257,0.001076,2510,2539,lcv,Contested Right-of-Way
2510,2551,car,pedestrian,ped_veh,agent_b_first,0.2723,1.0006,0.5287,0.0,1.1604,,0.0,0.0,2510,2551,pedestrian,Unclear Advantage
2510,2607,car,cyclist,cyc_veh,agent_b_first,-2.4922,0.9005,7.1889,0.0,3.9549,0.4,0.10534,0.009451,2510,2607,cyclist,Gap-Forced Merge
2510,2616,car,pedestrian,ped_veh,agent_a_first,8.6846,0.2501,7.3993,0.1001,3.9113,,0.0,0.0,2510,2616,pedestrian,Proactive Yielding
2510,2620,car,pedestrian,ped_veh,agent_b_first,-1.6578,0.05,1.6425,0.7504,3.6955,1.1,2e-05,2e-06,2510,2620,pedestrian,Chaotic Negotiation
2510,2622,car,pedestrian,ped_veh,agent_b_first,28.3553,0.05,5.6814,0.0,6.9379,1.15,0.00033,3.2e-05,2510,2622,pedestrian,Pedestrian Hesitation
2510,3153,car,lcv,veh_veh,agent_b_first,-1.5766,0.9505,1.4212,0.0,1.1204,0.4,0.00384,0.000183,2510,3153,lcv,Unclear Advantage
2510,3495,car,pedestrian,ped_veh,agent_a_first,-1.6497,1.2507,0.0232,0.0,2.0434,,0.0,0.0,2510,3495,pedestrian,Unclear Advantage
2510,3520,car,lcv,veh_veh,agent_b_first,0.0849,2.5514,3.8658,0.0,0.8122,0.35,0.26497,0.012628,2510,3520,lcv,Unclear Advantage
2526,2607,pedestrian,cyclist,ped_veh,agent_a_first,-0.0345,0.8004,1.339,0.0,0.8445,0.35,0.03588,0.007843,2526,2607,cyclist,Unclear Advantage
2526,2611,pedestrian,lcv,ped_veh,agent_a_first,0.6855,0.3502,0.4137,0.7004,0.2519,0.25,0.10024,0.006723,2526,2611,lcv,Unclear Advantage
2526,3153,pedestrian,lcv,ped_veh,unresolved_conflict_zone,-0.7701,0.05,0.0772,0.0,0.2708,0.05,0.66055,0.044302,2526,3153,lcv,Unknown
2526,3520,pedestrian,lcv,ped_veh,agent_a_first,0.1877,0.1001,1.0524,0.1001,0.4681,0.3,0.20086,0.013472,2526,3520,lcv,Chaotic Negotiation
2527,2539,pedestrian,lcv,ped_veh,unresolved_conflict_zone,2.9871,0.05,0.228,0.0,1.1663,7.8,0.02338,0.001568,2527,2539,lcv,Unknown
2527,2611,pedestrian,lcv,ped_veh,agent_b_first,6.7762,1.5008,19.1956,0.0,6.0793,,0.12346,0.00828,2527,2611,lcv,Unclear Advantage
2539,2607,lcv,cyclist,cyc_veh,agent_b_first,45.9342,1.1506,10.5724,0.4502,6.8482,,0.00259,0.000165,2539,2607,cyclist,Agent B Priority — Stable
2539,2611,lcv,lcv,veh_veh,agent_a_first,1.4265,0.0,0.4869,1.4508,0.4795,0.75,0.04015,0.001578,2539,2611,lcv,Chaotic Negotiation
2539,2616,lcv,pedestrian,ped_veh,agent_b_first,1.6897,0.9505,3.5731,1.0506,1.2072,0.75,0.00032,2.2e-05,2539,2616,pedestrian,Unclear Advantage
2539,3153,lcv,lcv,veh_veh,agent_b_first,-11.4401,1.4008,12.1823,0.0,3.5145,0.65,0.00091,3.6e-05,2539,3153,lcv,Gap-Forced Merge
2539,3520,lcv,lcv,veh_veh,agent_b_first,23.4088,1.4508,5.0091,0.9505,6.0418,0.45,0.03648,0.001433,2539,3520,lcv,Agent B Priority — Stable
2551,3153,pedestrian,lcv,ped_veh,agent_a_first,-0.6932,0.9005,0.384,0.0,0.5582,0.05,0.95811,0.064259,2551,3153,lcv,Unclear Advantage
2607,2611,cyclist,lcv,cyc_veh,agent_a_first,1.6738,0.7004,0.2329,0.1001,0.4974,,0.0001,6e-06,2607,2611,lcv,Agent A Priority — Stable
2607,2616,cyclist,pedestrian,ped_veh,agent_a_first,-1.6918,1.2507,4.442,0.4502,2.9769,,0.0,0.0,2607,2616,pedestrian,Unclear Advantage
2607,2620,cyclist,pedestrian,ped_veh,agent_a_first,3.5891,1.0006,7.0203,0.0,4.1642,,0.0,0.0,2607,2620,pedestrian,Unclear Advantage
2607,2622,cyclist,pedestrian,ped_veh,agent_b_first,-1.0585,0.2501,2.0974,0.2001,2.8428,1.9,0.0,0.0,2607,2622,pedestrian,Unclear Advantage
2607,3520,cyclist,lcv,cyc_veh,agent_b_first,-1.9217,0.2501,0.3209,0.0,0.2525,0.05,0.82476,0.052612,2607,3520,lcv,Gap-Forced Merge
2611,2616,lcv,pedestrian,ped_veh,agent_a_first,-1.8955,0.6003,1.1565,2.0511,2.1749,1.3,0.0,0.0,2611,2616,pedestrian,Unclear Advantage
2611,2619,lcv,lcv,veh_veh,agent_b_first,-0.693,0.4002,0.3803,0.0,0.0772,0.05,0.58307,0.022913,2611,2619,lcv,Unclear Advantage
2611,3153,lcv,lcv,veh_veh,agent_b_first,-1.8539,1.2507,1.4985,0.1001,0.7923,0.25,0.33058,0.012991,2611,3153,lcv,Unclear Advantage
2611,3520,lcv,lcv,veh_veh,agent_b_first,0.6057,0.1001,0.1369,0.0,0.4553,,0.05792,0.002276,2611,3520,lcv,Chaotic Negotiation
2616,3153,pedestrian,lcv,ped_veh,agent_b_first,7.0795,1.3007,8.6003,0.0,4.2901,0.9,0.0,0.0,2616,3153,lcv,Insufficient Yield
2616,3520,pedestrian,lcv,ped_veh,agent_b_first,-4.4776,0.7004,4.1528,0.9505,3.4689,,0.0,0.0,2616,3520,lcv,Unclear Advantage
2619,3153,lcv,lcv,veh_veh,agent_a_first,-0.5225,1.4008,0.4895,0.0,0.7417,,0.31337,0.012315,2619,3153,lcv,Unclear Advantage
2619,3520,lcv,lcv,veh_veh,agent_a_first,2.5471,1.2507,3.2866,0.0,0.5013,,0.0098,0.000385,2619,3520,lcv,Unclear Advantage
2620,3520,pedestrian,lcv,ped_veh,agent_b_first,-11.6782,1.801,12.9298,0.0,3.402,1.0,0.0,0.0,2620,3520,lcv,Assertive Non-Yielding
2635,2714,car,truck,veh_veh,agent_b_first,-0.2029,3.2018,5.9125,0.2501,1.7795,0.2,0.10174,0.004245,2635,2714,truck,Unclear Advantage
2635,3534,car,auto_rickshaw,veh_veh,agent_b_first,-7.6489,0.7004,8.0854,0.0,4.4641,,0.0,0.0,2635,3534,auto_rickshaw,Gap-Forced Merge
2670,2706,lcv,cyclist,cyc_veh,agent_b_first,0.7063,1.2507,1.0594,0.0,1.0635,2.65,0.10559,0.006736,2670,2706,cyclist,Unclear Advantage
2677,2706,lcv,cyclist,cyc_veh,agent_b_first,-10.4039,0.6504,1.1384,0.0,1.3117,,0.03417,0.00218,2677,2706,cyclist,Gap-Forced Merge
2714,3531,truck,lcv,veh_veh,agent_b_first,-9.9428,0.05,0.9568,0.0,1.0718,,0.14543,0.005115,2714,3531,lcv,Contested Right-of-Way
2725,2780,pedestrian,lcv,ped_veh,agent_b_first,-0.9842,1.3007,1.7494,0.0,1.5951,,0.00571,0.000383,2725,2780,lcv,Unclear Advantage
2730,2828,pedestrian,lcv,ped_veh,agent_b_first,-1.3244,1.6509,4.6462,0.5503,1.8569,,0.43001,0.02884,2730,2828,lcv,Unclear Advantage
2730,3187,pedestrian,car,ped_veh,agent_b_first,-0.0194,3.8521,1.4926,1.1006,0.3352,0.3,0.11298,0.01096,2730,3187,car,Unclear Advantage
2736,2780,pedestrian,lcv,ped_veh,agent_b_first,-1.1032,1.4008,1.438,0.0,1.1617,,0.01318,0.000884,2736,2780,lcv,Unclear Advantage
2790,2803,pedestrian,car,ped_veh,agent_b_first,-2.6012,2.5514,1.8069,0.0,2.1488,1.2,0.0,0.0,2790,2803,car,Unclear Advantage
2828,2835,lcv,pedestrian,ped_veh,agent_b_first,-4.663,0.3002,2.0205,0.0,1.4656,,0.00016,1.1e-05,2828,2835,pedestrian,Unclear Advantage
2838,3187,pedestrian,car,ped_veh,agent_b_first,3.7775,0.5003,1.4946,4.7526,1.4669,2.9,0.0,0.0,2838,3187,car,Unclear Advantage
2839,2896,pedestrian,cyclist,ped_veh,agent_b_first,-4.5775,1.3007,3.0774,0.7004,1.7304,2.15,0.0,0.0,2839,2896,cyclist,Unclear Advantage
2858,2896,pedestrian,cyclist,ped_veh,agent_b_first,-5.1284,1.5509,1.6761,1.1006,1.2199,0.95,0.0,0.0,2858,2896,cyclist,Unclear Advantage
2869,2874,cyclist,car,cyc_veh,agent_b_first,8.8801,0.0,0.0065,0.8004,1.3767,0.55,0.0,0.0,2869,2874,car,Agent B Priority — Marginal
2869,2877,cyclist,motorcycle,cyc_veh,agent_b_first,-1.2095,0.1501,0.064,0.0,0.1134,0.05,0.87737,0.146785,2869,2877,motorcycle,Chaotic Negotiation
2869,3197,cyclist,car,cyc_veh,agent_a_first,-11.8605,0.1501,0.2596,0.0,1.0414,0.2,0.19108,0.017145,2869,3197,car,Contested Right-of-Way
2874,2877,car,motorcycle,veh_veh,agent_a_first,-5.4515,0.0,0.3211,0.3002,4.7372,0.6,0.0,0.0,2874,2877,motorcycle,Contested Right-of-Way
2874,3197,car,car,veh_veh,agent_b_first,3.8634,1.6509,3.6378,0.0,1.583,0.85,0.00186,0.000113,2874,3197,car,Unclear Advantage
2874,3199,car,pedestrian,ped_veh,agent_b_first,2.4601,0.1001,2.5353,0.0,0.898,0.25,0.18802,0.01824,2874,3199,pedestrian,Chaotic Negotiation
2874,3203,car,truck,veh_veh,agent_b_first,2.4855,3.3518,0.9222,0.3502,1.8418,0.35,0.07092,0.002959,2874,3203,truck,Unclear Advantage
2874,3563,car,pedestrian,ped_veh,agent_a_first,3.6094,0.3002,6.8049,0.0,1.2338,0.5,0.00051,5e-05,2874,3563,pedestrian,Unclear Advantage
2877,2903,motorcycle,pedestrian,ped_veh,agent_a_first,-62.9924,0.4502,1.9594,0.1001,2.5909,,0.00033,6.6e-05,2877,2903,pedestrian,Gap-Driven Crossing
2877,3197,motorcycle,car,veh_veh,agent_b_first,-0.464,0.05,0.1862,0.1001,0.5391,0.3,0.09377,0.008214,2877,3197,car,Chaotic Negotiation
2896,2900,cyclist,car,cyc_veh,unresolved_conflict_zone,0.0088,0.0,0.9174,0.0,0.6075,,0.00416,0.000374,2896,2900,car,Chaotic Negotiation
2896,2909,cyclist,pedestrian,ped_veh,agent_a_first,1.0468,0.9505,4.3164,0.7504,1.7045,1.65,0.0,0.0,2896,2909,pedestrian,Unclear Advantage
2896,3194,cyclist,cyclist,cyc_veh,agent_b_first,0.5197,0.5503,0.1356,0.0,0.4353,1.45,0.08738,0.015452,2896,3194,cyclist,Unclear Advantage
2896,3199,cyclist,pedestrian,ped_veh,unresolved_conflict_zone,-1.1886,0.0,0.0879,0.0,1.4029,0.5,0.12449,0.027216,2896,3199,pedestrian,Unknown
2909,3202,pedestrian,truck,ped_veh,agent_b_first,-2.2178,1.901,5.9255,0.0,1.6712,1.2,0.0,0.0,2909,3202,truck,Unclear Advantage
2909,3203,pedestrian,truck,ped_veh,agent_b_first,-1.4514,1.6009,2.6436,0.0,1.6765,2.25,0.0,0.0,2909,3203,truck,Unclear Advantage
2968,2983,pedestrian,lcv,ped_veh,agent_b_first,-6.6006,0.8505,5.6963,0.0,2.1635,0.55,0.00012,8e-06,2968,2983,lcv,Unclear Advantage
3010,3017,pedestrian,bus,ped_veh,agent_a_first,22.7365,0.05,2.8663,0.0,2.5711,1.45,0.00687,0.000384,3010,3017,bus,Marginal Yield
3070,3072,pedestrian,lcv,ped_veh,unresolved_conflict_zone,6.2403,0.1001,0.1826,0.0,0.5702,0.5,0.00253,0.00017,3070,3072,lcv,Unknown
3086,3349,cyclist,pedestrian,ped_veh,agent_a_first,2.2291,0.05,1.4108,0.0,1.468,,0.0,0.0,3086,3349,pedestrian,Chaotic Negotiation
3095,3097,pedestrian,car,ped_veh,agent_b_first,0.7699,2.9016,2.4378,1.1006,2.1603,2.5,0.0,0.0,3095,3097,car,Unclear Advantage
3097,3389,car,pedestrian,ped_veh,agent_b_first,-3.4926,0.0,1.0314,0.5503,1.1448,,0.00803,0.000779,3097,3389,pedestrian,Chaotic Negotiation
3097,3395,car,pedestrian,ped_veh,agent_a_first,3.6839,0.0,0.3544,0.0,0.5893,,9e-05,9e-06,3097,3395,pedestrian,Chaotic Negotiation
3097,3406,car,pedestrian,ped_veh,agent_a_first,5.4969,0.1501,2.6314,0.0,2.8275,,0.00624,0.000606,3097,3406,pedestrian,Chaotic Negotiation
3113,3441,truck,car,veh_veh,agent_a_first,0.8762,0.0,0.4833,0.0,1.2511,1.75,0.00073,3e-05,3113,3441,car,Chaotic Negotiation
3126,3475,pedestrian,cyclist,ped_veh,agent_b_first,6.6955,0.1001,2.255,0.0,3.1624,,0.0,0.0,3126,3475,cyclist,Chaotic Negotiation
3138,3463,car,pedestrian,ped_veh,agent_b_first,1.5045,0.2001,0.7735,0.2001,1.2381,,0.0,0.0,3138,3463,pedestrian,Unclear Advantage
3138,3476,car,pedestrian,ped_veh,agent_a_first,-4.7493,0.4002,0.5832,0.0,0.9612,,0.00023,2.2e-05,3138,3476,pedestrian,Unclear Advantage
3138,3480,car,pedestrian,ped_veh,agent_a_first,-2.5704,0.9005,0.4925,0.0,0.8744,,0.00459,0.000445,3138,3480,pedestrian,Unclear Advantage
3153,3495,lcv,pedestrian,ped_veh,agent_a_first,2.369,1.2507,6.3516,0.0,3.4761,1.45,0.0,0.0,3153,3495,pedestrian,Unclear Advantage
3162,3531,pedestrian,lcv,ped_veh,agent_a_first,1.0274,0.1501,1.7091,0.7504,1.7403,0.7,8e-05,5e-06,3162,3531,lcv,Chaotic Negotiation
3203,3206,truck,pedestrian,ped_veh,agent_b_first,2.246,0.8004,1.7021,0.0,1.1136,,0.00178,9.9e-05,3203,3206,pedestrian,Unclear Advantage
3203,3561,truck,pedestrian,ped_veh,agent_a_first,14.425,0.5503,5.2978,0.1001,2.7031,0.95,0.0002,1.1e-05,3203,3561,pedestrian,Proactive Yielding
3435,3441,pedestrian,car,ped_veh,unresolved_conflict_zone,-0.9357,0.2001,0.3939,0.0,0.0932,,0.00212,0.000206,3435,3441,car,Unknown
3474,3478,pedestrian,cyclist,ped_veh,agent_b_first,-2.564,0.7504,0.243,0.2501,0.4777,,0.28589,0.0625,3474,3478,cyclist,Unclear Advantage
3499,3514,pedestrian,truck,ped_veh,agent_b_first,13.4681,0.05,1.8686,0.0,2.2986,0.1,0.16091,0.008984,3499,3514,truck,Pedestrian Hesitation
