agent_a_id,agent_b_id,agent_a_class,agent_b_class,pair_type,outcome,NM,SDD,PEB_final,PET,TTC_min,TTC_poly_min,Max_CCI,Max_density_raw,ped_id,veh_id,veh_class
1231,1628,cyclist,pedestrian,ped_veh,agent_b_first,0.078,0.1001,0.0352,0.7004,0.2628,0.45,0.25271,0.055247,1231,1628,pedestrian
1238,1240,cyclist,cyclist,cyc_veh,agent_a_first,2.6609,1.2007,2.0096,0.0,1.6325,,0.0,0.0,1238,1240,cyclist
1238,1963,cyclist,cyclist,cyc_veh,agent_a_first,0.1607,0.8505,1.4163,0.0,1.5837,,0.0,0.0,1238,1963,cyclist
1240,1623,cyclist,pedestrian,ped_veh,agent_a_first,1.8406,1.3007,1.0928,0.0,1.1242,0.95,0.00022,4.8e-05,1240,1623,pedestrian
1240,1628,cyclist,pedestrian,ped_veh,agent_a_first,0.5995,1.751,0.6824,0.05,1.0847,1.35,0.00674,0.001474,1240,1628,pedestrian
1249,1252,cyclist,car,cyc_veh,unresolved_conflict_zone,-23.5838,0.0,0.0601,0.0,1.3142,1.1,0.0,0.0,1249,1252,car
1249,1623,cyclist,pedestrian,ped_veh,agent_a_first,1.8567,0.4002,0.0425,0.0,0.8742,0.5,0.06052,0.01323,1249,1623,pedestrian
1249,1628,cyclist,pedestrian,ped_veh,agent_a_first,-0.3818,0.3002,0.0499,0.0,0.2639,0.1,0.60447,0.132146,1249,1628,pedestrian
1252,1255,car,cyclist,cyc_veh,agent_a_first,1.1592,0.05,0.0298,0.2501,0.5181,,0.0,0.0,1252,1255,cyclist
1252,1263,car,lcv,veh_veh,agent_b_first,-3.575,1.3007,2.4718,0.1501,1.6164,1.25,0.0,0.0,1252,1263,lcv
1252,1266,car,pedestrian,ped_veh,agent_b_first,0.8852,0.7504,0.455,0.0,0.5927,,0.77384,0.075072,1252,1266,pedestrian
1252,1272,car,pedestrian,ped_veh,agent_b_first,5.4156,0.0,0.793,0.0,1.9506,,0.0,0.0,1252,1272,pedestrian
1252,1273,car,pedestrian,ped_veh,agent_a_first,0.344,0.0,1.0455,0.0,1.315,,0.0,0.0,1252,1273,pedestrian
1252,1623,car,pedestrian,ped_veh,agent_b_first,2.5395,0.0,0.4854,0.0,0.7586,0.45,0.00963,0.000934,1252,1623,pedestrian
1252,1624,car,pedestrian,ped_veh,agent_a_first,0.4863,0.0,0.0027,0.0,0.144,0.05,0.97477,0.094566,1252,1624,pedestrian
1252,1628,car,pedestrian,ped_veh,agent_a_first,-0.496,0.5503,1.0166,0.0,1.1573,1.0,0.00043,4.2e-05,1252,1628,pedestrian
1252,1964,car,pedestrian,ped_veh,agent_a_first,-0.8,1.1006,0.6644,0.0,0.9892,0.95,0.00324,0.000314,1252,1964,pedestrian
1252,1971,car,pedestrian,ped_veh,agent_b_first,-3.0303,0.4502,18.0019,0.0,1.8648,,0.0,0.0,1252,1971,pedestrian
1255,1623,cyclist,pedestrian,ped_veh,agent_a_first,2.6999,0.2501,1.8103,0.1001,0.6072,2.35,0.0,0.0,1255,1623,pedestrian
1255,1628,cyclist,pedestrian,ped_veh,agent_a_first,0.5815,0.1501,1.3691,0.05,1.1675,8.15,0.0,0.0,1255,1628,pedestrian
1255,1964,cyclist,pedestrian,ped_veh,agent_b_first,1.493,0.0,0.5721,0.1501,0.6471,,0.0,0.0,1255,1964,pedestrian
1263,1265,lcv,car,veh_veh,agent_a_first,0.706,1.2007,0.422,0.0,0.1524,0.05,0.0229,0.001091,1263,1265,car
1263,1269,lcv,pedestrian,ped_veh,agent_b_first,0.5666,0.3502,0.2273,0.0,0.2445,0.1,0.5432,0.036431,1263,1269,pedestrian
1263,1272,lcv,pedestrian,ped_veh,agent_a_first,3.0857,0.2501,1.0172,0.0,0.5725,0.4,0.00016,1.1e-05,1263,1272,pedestrian
1263,1273,lcv,pedestrian,ped_veh,agent_a_first,-3.1817,0.0,0.4118,0.0,0.6977,0.3,0.00021,1.4e-05,1263,1273,pedestrian
1263,1971,lcv,pedestrian,ped_veh,agent_a_first,-5.6401,0.5003,0.0621,0.0,0.2765,0.15,0.00015,1e-05,1263,1971,pedestrian
1265,1269,car,pedestrian,ped_veh,unresolved_conflict_zone,-4.3228,0.0,0.0953,0.4502,0.2649,,0.15783,0.015311,1265,1269,pedestrian
1265,1272,car,pedestrian,ped_veh,agent_b_first,0.0416,0.05,0.0139,0.0,0.2018,0.1,0.74432,0.072209,1265,1272,pedestrian
1265,1273,car,pedestrian,ped_veh,agent_b_first,-0.3743,0.3502,0.3616,0.0,0.0977,0.05,0.88024,0.085395,1265,1273,pedestrian
1265,1971,car,pedestrian,ped_veh,agent_b_first,0.8634,0.0,0.059,0.0,0.4863,0.05,0.01534,0.001488,1265,1971,pedestrian
1269,1275,pedestrian,car,ped_veh,agent_a_first,0.0214,0.3502,0.8194,0.4002,1.1624,1.85,0.0,0.0,1269,1275,car
1296,1652,motorcycle,pedestrian,ped_veh,agent_b_first,-3.0318,0.0,15.4836,0.1501,1.7192,0.9,0.0,0.0,1296,1652,pedestrian
1308,1338,pedestrian,truck,ped_veh,agent_b_first,0.2719,1.5008,22.7837,0.0,2.638,0.7,3e-05,1e-06,1308,1338,truck
1322,1338,pedestrian,truck,ped_veh,agent_b_first,2.9488,2.1512,5.4285,0.0,3.6133,3.3,0.00031,1.7e-05,1322,1338,truck
1324,1984,cyclist,pedestrian,ped_veh,agent_a_first,0.0091,0.2001,0.5097,0.0,0.3104,0.05,0.71454,0.156209,1324,1984,pedestrian
1362,1369,motorcycle,cyclist,cyc_veh,unresolved_conflict_zone,-1.5881,0.0,0.3178,0.3502,0.3051,0.3,0.01857,0.003107,1362,1369,cyclist
1367,1369,motorcycle,cyclist,cyc_veh,agent_a_first,0.8305,0.7004,2.3321,0.0,1.9157,,0.0,0.0,1367,1369,cyclist
1369,1980,cyclist,pedestrian,ped_veh,agent_b_first,-1.1957,0.8505,1.6911,0.2501,0.9626,,0.0,0.0,1369,1980,pedestrian
1406,1743,motorcycle,pedestrian,ped_veh,agent_a_first,7.8109,0.8505,8.5814,0.3502,5.4047,,0.00166,0.000334,1406,1743,pedestrian
1427,1783,pedestrian,lcv,ped_veh,agent_a_first,22.635,2.5014,0.7077,0.0,1.9373,0.65,0.02084,0.001397,1427,1783,lcv
1445,1824,cyclist,pedestrian,ped_veh,agent_a_first,1.9105,0.1001,0.7012,0.2001,0.4431,,0.00397,0.000868,1445,1824,pedestrian
1446,1795,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,0.9786,0.0,0.1588,0.0,0.1791,0.05,0.80368,0.175697,1446,1795,cyclist
1448,1784,pedestrian,lcv,ped_veh,agent_b_first,3.4727,0.4502,1.3666,0.0,1.1368,,0.00023,1.6e-05,1448,1784,lcv
1448,1800,pedestrian,cyclist,ped_veh,agent_a_first,-3.498,0.0,0.2039,0.0,1.0228,,0.0,0.0,1448,1800,cyclist
1455,1784,pedestrian,lcv,ped_veh,agent_b_first,3.9822,0.0,0.4712,0.0,1.0636,,0.0,0.0,1455,1784,lcv
1455,1800,pedestrian,cyclist,ped_veh,agent_a_first,0.5511,0.5003,0.5631,0.1001,0.9253,,0.00144,0.000315,1455,1800,cyclist
1459,1476,pedestrian,cyclist,ped_veh,agent_a_first,11.0981,0.2001,0.1664,0.2001,0.3487,,0.0,0.0,1459,1476,cyclist
1461,1830,pedestrian,car,ped_veh,agent_b_first,-0.2032,0.3502,3.9774,0.0,2.3903,9.6,7e-05,7e-06,1461,1830,car
1463,1495,pedestrian,lcv,ped_veh,agent_b_first,-0.0425,0.0,1.2211,1.0006,0.315,,0.06884,0.004617,1463,1495,lcv
1463,1506,pedestrian,truck,ped_veh,agent_a_first,45.1133,0.5503,9.9826,0.0,3.3243,6.85,0.0,0.0,1463,1506,truck
1463,1835,pedestrian,truck,ped_veh,agent_a_first,-8.286,0.9505,8.7837,0.1001,3.1546,0.7,0.00066,3.7e-05,1463,1835,truck
1465,1863,pedestrian,cyclist,ped_veh,agent_b_first,2.7889,1.3007,0.8736,0.1501,0.7933,,0.0,0.0,1465,1863,cyclist
1473,1495,pedestrian,lcv,ped_veh,agent_b_first,1.3573,0.0,0.6276,1.4508,0.141,,0.03779,0.002535,1473,1495,lcv
1473,1835,pedestrian,truck,ped_veh,unresolved_conflict_zone,-0.9785,0.7504,0.5245,0.2501,1.2553,1.1,0.00065,3.6e-05,1473,1835,truck
1485,1835,pedestrian,truck,ped_veh,agent_a_first,14.5828,0.0,1.2505,0.05,1.4817,3.6,5e-05,3e-06,1485,1835,truck
1495,1835,lcv,truck,veh_veh,agent_a_first,1.3189,0.3502,0.2244,0.4002,0.1442,,0.02472,0.000869,1495,1835,truck
1495,1838,lcv,pedestrian,ped_veh,agent_a_first,-2.8472,0.2001,2.4769,0.4002,1.2043,,7e-05,5e-06,1495,1838,pedestrian
1495,2031,lcv,pedestrian,ped_veh,agent_b_first,-2.85,0.1501,1.2817,0.3002,0.4674,,0.00356,0.000239,1495,2031,pedestrian
1503,1853,cyclist,pedestrian,ped_veh,agent_b_first,0.0481,1.2007,1.4513,0.0,1.097,0.65,0.0,0.0,1503,1853,pedestrian
1503,1854,cyclist,pedestrian,ped_veh,agent_a_first,3.9137,1.7009,3.7734,0.05,1.443,1.05,0.0,0.0,1503,1854,pedestrian
1503,1863,cyclist,cyclist,cyc_veh,agent_a_first,3.8782,0.4502,1.8853,0.1001,0.5519,,0.0,0.0,1503,1863,cyclist
1508,1854,cyclist,pedestrian,ped_veh,agent_b_first,7.476,0.1501,1.2699,0.3502,1.2064,1.6,0.0,0.0,1508,1854,pedestrian
1512,2045,pedestrian,cyclist,ped_veh,agent_b_first,-0.2942,1.3507,0.5892,0.0,0.2823,0.05,0.53536,0.117038,1512,2045,cyclist
1528,1855,car,pedestrian,ped_veh,agent_a_first,0.8349,0.0,0.2601,0.4502,0.634,,0.0,0.0,1528,1855,pedestrian
1528,2043,car,pedestrian,ped_veh,agent_a_first,-0.1671,0.8505,0.4073,0.0,0.6766,,0.04405,0.004273,1528,2043,pedestrian
1548,1915,car,auto_rickshaw,veh_veh,agent_b_first,-1.6768,0.6504,3.3091,0.0,3.3636,,0.0,0.0,1548,1915,auto_rickshaw
1587,1589,cyclist,car,cyc_veh,agent_a_first,6.4366,1.2507,0.0624,0.8004,1.4599,0.65,0.0,0.0,1587,1589,car
1587,1590,cyclist,motorcycle,cyc_veh,agent_b_first,-0.0833,1.1506,0.0656,0.0,0.078,0.05,0.84689,0.141684,1587,1590,motorcycle
1589,1590,car,motorcycle,veh_veh,agent_a_first,-23.4985,0.0,1.9535,0.3002,4.4169,0.65,0.0,0.0,1589,1590,motorcycle
1589,1942,car,pedestrian,ped_veh,agent_b_first,2.5419,3.5019,1.7215,0.0,0.8733,0.25,0.19189,0.018616,1589,1942,pedestrian
1589,1943,car,car,veh_veh,agent_b_first,-4.3192,1.6009,9.1268,0.1001,1.4658,,0.00301,0.000182,1589,1943,car
1589,1945,car,truck,veh_veh,agent_b_first,1.9041,3.9021,0.1822,0.3502,0.6206,0.4,0.06841,0.002854,1589,1945,truck
1589,1952,car,pedestrian,ped_veh,agent_a_first,4.549,0.3002,16.8861,0.0,1.1257,0.45,0.0005,4.9e-05,1589,1952,pedestrian
1590,1943,motorcycle,car,veh_veh,agent_b_first,5.1481,0.05,0.2628,0.1001,0.5567,0.25,0.10943,0.009586,1590,1943,car
1606,1945,pedestrian,truck,ped_veh,agent_b_first,3.0037,2.0511,8.5479,3.2018,1.5319,2.4,0.0,0.0,1606,1945,truck
1623,1963,pedestrian,cyclist,ped_veh,agent_a_first,-1.2989,0.0,0.6126,0.0,1.4997,5.9,0.0,0.0,1623,1963,cyclist
1628,1963,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,-1.0505,0.0,0.1345,0.0,1.2554,1.25,0.0,0.0,1628,1963,cyclist
1740,1745,pedestrian,lcv,ped_veh,agent_b_first,0.117,0.4502,0.2815,0.0,0.6231,1.0,0.26772,0.017956,1740,1745,lcv
1743,1745,pedestrian,lcv,ped_veh,agent_b_first,-3.2491,1.2007,5.8771,0.0,1.6137,0.95,0.18006,0.012076,1743,1745,lcv
1768,1774,pedestrian,lcv,ped_veh,agent_b_first,-8.3479,1.4008,0.9253,0.0,2.6924,0.5,0.00594,0.000398,1768,1774,lcv
1768,1776,pedestrian,cyclist,ped_veh,agent_b_first,0.776,0.0,2.3592,0.2001,1.071,3.55,0.0,0.0,1768,1776,cyclist
1769,1776,cyclist,cyclist,cyc_veh,agent_b_first,-1.2763,0.0,0.5146,0.0,0.8572,,0.0,0.0,1769,1776,cyclist
1776,2020,cyclist,pedestrian,ped_veh,agent_a_first,0.7638,0.05,1.2631,0.0,1.1238,,0.0,0.0,1776,2020,pedestrian
1783,1791,lcv,motorcycle,veh_veh,agent_b_first,-1.9912,0.1501,0.3532,0.5003,1.3771,1.25,7e-05,4e-06,1783,1791,motorcycle
1784,1799,lcv,pedestrian,ped_veh,agent_b_first,0.3338,0.3002,0.3822,2.1512,0.3759,0.25,0.51735,0.034698,1784,1799,pedestrian
1784,1800,lcv,cyclist,cyc_veh,agent_a_first,2.417,0.2501,0.0279,0.4002,0.9343,1.25,0.0,0.0,1784,1800,cyclist
1784,1818,lcv,pedestrian,ped_veh,agent_a_first,-0.9211,0.05,0.0325,0.2501,0.4279,,1e-05,0.0,1784,1818,pedestrian
1791,1792,motorcycle,pedestrian,ped_veh,agent_b_first,-3.2891,0.0,0.184,0.7004,1.3278,1.5,0.0,0.0,1791,1792,pedestrian
1791,1793,motorcycle,pedestrian,ped_veh,agent_a_first,2.4407,2.1012,3.7466,0.0,1.2891,,0.0,0.0,1791,1793,pedestrian
1791,1799,motorcycle,pedestrian,ped_veh,agent_a_first,-0.136,0.2501,3.3796,0.1001,2.003,,0.0,0.0,1791,1799,pedestrian
1799,1800,pedestrian,cyclist,ped_veh,agent_a_first,-0.176,0.0,0.4062,0.2001,0.8117,1.45,0.0,0.0,1799,1800,cyclist
1800,1818,cyclist,pedestrian,ped_veh,agent_b_first,-1.4606,0.05,0.28,0.0,0.4712,,0.00337,0.000737,1800,1818,pedestrian
1829,1830,pedestrian,car,ped_veh,unresolved_conflict_zone,0.3516,0.0,0.4285,0.0,0.1094,,0.0019,0.000185,1829,1830,car
1853,1863,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,0.2569,0.5003,0.0836,0.7504,0.3098,0.35,0.00033,7.1e-05,1853,1863,cyclist
1854,1863,pedestrian,cyclist,ped_veh,agent_b_first,0.1774,0.0,0.1283,1.801,0.4113,0.4,0.00123,0.000268,1854,1863,cyclist
1856,1863,pedestrian,cyclist,ped_veh,agent_b_first,-2.8223,0.1501,1.2495,0.2501,0.6822,0.45,0.00517,0.001131,1856,1863,cyclist
1908,1910,motorcycle,pedestrian,ped_veh,agent_b_first,0.5694,0.1501,0.9938,0.6504,2.1664,1.45,0.0,0.0,1908,1910,pedestrian
1945,1948,truck,pedestrian,ped_veh,agent_b_first,-0.268,0.8004,2.7309,0.2001,1.2736,,0.00807,0.00045,1945,1948,pedestrian
1945,1950,truck,pedestrian,ped_veh,agent_a_first,29.2082,0.4502,5.0856,0.1501,2.4094,1.2,0.00027,1.5e-05,1945,1950,pedestrian
2042,2045,pedestrian,cyclist,ped_veh,agent_b_first,2.2139,0.7504,0.2636,0.2501,0.4711,,0.30007,0.065599,2042,2045,cyclist
